user_id,gender,age,age_group,city,destination,travel_type,previous_trips,is_subscriber,used_discount,base_price,discount_amount,final_amount,package_type,rating
12200,Female,20,18-25,Kolkata,Manali,Adventure,3,1,0,26307,0,26307,Premium,3.4
78497,Male,28,26-35,Delhi,Kerala,Adventure,3,1,1,7445,2458,4987,Standard,3.9
56975,Female,29,26-35,Bangalore,Singapore,Leisure,2,1,1,16902,2650,14252,Premium,3.6
31357,Male,27,26-35,Bangalore,Goa,Adventure,0,0,1,9609,2514,7095,Standard,3.3
87505,Male,42,36-45,Mumbai,Manali,Leisure,1,0,0,25488,0,25488,Premium,3.7
12869,Female,42,36-45,Delhi,Singapore,Honeymoon,5,0,0,37700,0,37700,Standard,4.1
71135,Female,28,26-35,Pune,Bangkok,Adventure,4,0,1,21135,1220,19915,Standard,3.2
60108,Male,53,46-60,Delhi,Goa,Honeymoon,2,0,1,24584,1559,23025,Standard,4.6
48467,Male,56,46-60,Hyderabad,Kerala,Honeymoon,1,1,1,38447,4763,33684,Standard,4.6
33328,Female,43,36-45,Bangalore,Paris,Business,1,0,1,12316,491,11825,Standard,4.6
96831,Female,31,26-35,Pune,Bangkok,Business,3,1,1,4392,799,3593,Standard,4.4
13987,Female,56,46-60,Bangalore,Paris,Adventure,3,0,0,21202,0,21202,Standard,3.9
68871,Female,57,46-60,Delhi,Paris,Leisure,3,0,0,4683,0,4683,Premium,4.7
32399,Male,18,18-25,Pune,Singapore,Leisure,5,0,1,14793,4092,10701,Standard,4.7
56214,Female,21,18-25,Mumbai,Singapore,Leisure,4,0,1,29431,1306,28125,Premium,3.6
96416,Male,47,46-60,Delhi,Goa,Leisure,3,1,1,48820,4471,44349,Standard,4.0
80271,Male,29,26-35,Mumbai,Paris,Business,0,1,1,12480,3130,9350,Premium,3.4
54064,Female,52,46-60,Pune,Jaipur,Leisure,7,1,0,5249,0,5249,Standard,3.5
80091,Male,30,26-35,Bangalore,Bangkok,Leisure,3,0,1,12333,2117,10216,Premium,3.5
50818,Female,48,46-60,Hyderabad,Manali,Honeymoon,4,1,1,49202,311,48891,Standard,4.7
55525,Male,55,46-60,Kolkata,Singapore,Leisure,4,0,0,46376,0,46376,Premium,3.5
29830,Female,40,36-45,Bangalore,Singapore,Leisure,4,0,1,15672,390,15282,Standard,4.1
27429,Male,21,18-25,Mumbai,Singapore,Business,1,0,1,25074,3842,21232,Standard,4.3
16893,Male,33,26-35,Delhi,Goa,Adventure,4,1,1,25435,2509,22926,Standard,4.5
89909,Female,24,18-25,Pune,Paris,Honeymoon,3,1,1,42982,1947,41035,Standard,3.1
57333,Female,39,36-45,Bangalore,Jaipur,Honeymoon,4,1,1,34054,1562,32492,Standard,4.0
13436,Male,46,46-60,Hyderabad,Manali,Adventure,2,0,0,46351,0,46351,Premium,3.6
84290,Male,28,26-35,Pune,Manali,Honeymoon,5,1,0,14584,0,14584,Premium,4.7
86213,Female,50,46-60,Mumbai,Paris,Leisure,3,0,0,32834,0,32834,Standard,3.1
15895,Male,46,46-60,Pune,Jaipur,Leisure,1,1,0,39970,0,39970,Standard,3.4
29738,Female,56,46-60,Pune,Goa,Adventure,4,1,0,28497,0,28497,Standard,3.6
40746,Male,29,26-35,Delhi,Singapore,Business,6,1,1,40856,972,39884,Standard,3.2
59377,Female,24,18-25,Kolkata,Singapore,Business,1,0,0,3446,0,3446,Standard,3.8
58404,Male,56,46-60,Mumbai,Bangkok,Honeymoon,3,0,1,5509,4679,830,Standard,4.5
64045,Female,59,46-60,Delhi,Bangkok,Business,2,0,1,14479,4125,10354,Standard,3.4
49790,Female,43,36-45,Kolkata,Bangkok,Business,6,1,0,46813,0,46813,Standard,4.5
15600,Male,57,46-60,Delhi,Kerala,Business,1,1,0,10549,0,10549,Standard,4.1
50764,Female,26,26-35,Kolkata,Paris,Business,4,1,1,4072,346,3726,Premium,3.7
84543,Male,58,46-60,Kolkata,Manali,Business,2,1,1,47648,3279,44369,Standard,3.7
55714,Female,51,46-60,Kolkata,Singapore,Business,5,0,1,34376,4076,30300,Standard,3.2
66835,Female,30,26-35,Delhi,Kerala,Business,2,0,0,22512,0,22512,Standard,3.5
83744,Female,53,46-60,Pune,Manali,Honeymoon,1,0,0,47557,0,47557,Standard,4.5
66491,Male,42,36-45,Kolkata,Manali,Leisure,2,0,0,48394,0,48394,Standard,4.7
28589,Female,41,36-45,Pune,Paris,Business,5,1,0,9839,0,9839,Standard,3.5
53484,Male,34,26-35,Mumbai,Dubai,Leisure,2,0,1,27129,4333,22796,Standard,4.2
92989,Female,19,18-25,Hyderabad,Bangkok,Adventure,2,1,1,28012,770,27242,Standard,3.1
46212,Male,30,26-35,Pune,Kerala,Leisure,3,1,0,24388,0,24388,Premium,3.2
53525,Male,48,46-60,Hyderabad,Dubai,Adventure,4,0,1,36361,3404,32957,Standard,4.9
57202,Male,46,46-60,Kolkata,Dubai,Honeymoon,2,0,1,46520,3492,43028,Standard,4.8
42635,Female,45,36-45,Hyderabad,Kerala,Leisure,4,0,0,16284,0,16284,Standard,3.2
73208,Male,44,36-45,Hyderabad,Jaipur,Adventure,4,1,0,3276,0,3276,Standard,4.6
43828,Female,32,26-35,Kolkata,Bangkok,Leisure,3,1,1,23971,2329,21642,Standard,3.2
28711,Male,48,46-60,Pune,Paris,Honeymoon,7,1,0,11274,0,11274,Standard,4.7
13420,Male,57,46-60,Kolkata,Kerala,Leisure,0,0,1,39151,1080,38071,Standard,4.8
10301,Male,32,26-35,Mumbai,Manali,Adventure,4,1,1,17437,1048,16389,Standard,3.3
55236,Male,50,46-60,Bangalore,Kerala,Business,5,1,1,49305,964,48341,Premium,3.3
76235,Female,37,36-45,Delhi,Singapore,Business,3,0,0,43321,0,43321,Standard,4.9
64240,Male,59,46-60,Kolkata,Kerala,Business,0,0,1,36235,2233,34002,Standard,3.6
75726,Male,29,26-35,Kolkata,Jaipur,Honeymoon,5,1,0,18134,0,18134,Standard,3.9
20492,Female,54,46-60,Hyderabad,Bangkok,Business,4,0,1,8260,1595,6665,Premium,3.6
16102,Male,26,26-35,Mumbai,Bangkok,Honeymoon,1,1,1,3997,3605,392,Standard,4.5
60336,Male,40,36-45,Hyderabad,Dubai,Business,0,0,1,38147,1547,36600,Standard,3.4
95314,Male,25,18-25,Pune,Goa,Honeymoon,3,1,1,40816,907,39909,Standard,4.0
36641,Male,49,46-60,Kolkata,Bangkok,Honeymoon,4,1,1,45252,1054,44198,Premium,4.7
44584,Female,31,26-35,Kolkata,Bangkok,Leisure,4,1,1,7095,2283,4812,Premium,4.9
42745,Female,44,36-45,Hyderabad,Jaipur,Business,1,0,0,12559,0,12559,Premium,3.7
33093,Male,42,36-45,Kolkata,Jaipur,Leisure,2,0,0,32671,0,32671,Standard,3.2
76105,Female,30,26-35,Pune,Paris,Adventure,1,0,1,47894,3554,44340,Standard,4.6
61885,Female,38,36-45,Bangalore,Singapore,Business,1,0,1,26409,1762,24647,Standard,3.2
46631,Male,48,46-60,Delhi,Jaipur,Business,0,0,1,35861,1830,34031,Standard,4.6
82991,Female,54,46-60,Delhi,Kerala,Business,4,1,1,12114,3446,8668,Premium,4.4
14014,Male,22,18-25,Delhi,Singapore,Business,3,0,0,47101,0,47101,Standard,4.2
21093,Female,30,26-35,Bangalore,Paris,Leisure,1,0,1,10293,3711,6582,Standard,4.9
28070,Female,45,36-45,Kolkata,Kerala,Leisure,5,0,0,21293,0,21293,Premium,3.6
45777,Female,42,36-45,Hyderabad,Bangkok,Honeymoon,5,1,0,31030,0,31030,Standard,3.2
66958,Male,52,46-60,Mumbai,Goa,Leisure,3,0,1,16499,3669,12830,Premium,5.0
92074,Female,56,46-60,Kolkata,Manali,Honeymoon,7,1,0,30205,0,30205,Standard,3.9
20729,Male,24,18-25,Bangalore,Manali,Adventure,1,1,1,26438,3966,22472,Standard,3.9
55017,Male,55,46-60,Pune,Dubai,Leisure,3,0,1,34031,530,33501,Premium,3.2
76320,Female,49,46-60,Bangalore,Bangkok,Honeymoon,5,1,0,36926,0,36926,Premium,4.5
37751,Male,20,18-25,Delhi,Dubai,Business,2,0,0,35364,0,35364,Standard,4.4
88069,Female,56,46-60,Kolkata,Goa,Adventure,2,0,1,47180,2836,44344,Standard,3.3
64748,Male,54,46-60,Delhi,Manali,Honeymoon,2,1,0,8221,0,8221,Premium,3.5
15801,Male,39,36-45,Mumbai,Dubai,Adventure,5,0,0,36125,0,36125,Standard,3.0
29190,Female,25,18-25,Pune,Bangkok,Business,2,0,0,44101,0,44101,Standard,4.8
59689,Female,34,26-35,Delhi,Singapore,Business,1,1,1,45754,1021,44733,Standard,3.5
60993,Female,44,36-45,Mumbai,Jaipur,Honeymoon,3,0,0,37986,0,37986,Standard,4.9
39592,Female,50,46-60,Bangalore,Paris,Honeymoon,3,0,0,10906,0,10906,Standard,4.1
20647,Male,34,26-35,Delhi,Kerala,Business,1,0,1,46019,3941,42078,Standard,3.9
18716,Male,59,46-60,Delhi,Dubai,Honeymoon,5,1,1,12270,4423,7847,Premium,3.0
98891,Male,29,26-35,Hyderabad,Goa,Business,2,1,1,9074,3403,5671,Standard,3.2
97545,Female,44,36-45,Pune,Kerala,Leisure,4,0,1,36653,1142,35511,Standard,3.3
99912,Male,25,18-25,Pune,Manali,Honeymoon,5,1,1,22323,2289,20034,Standard,3.2
80316,Female,40,36-45,Bangalore,Bangkok,Adventure,4,0,0,28178,0,28178,Premium,3.5
12368,Male,59,46-60,Hyderabad,Goa,Business,5,1,0,48380,0,48380,Standard,3.3
87575,Female,46,46-60,Mumbai,Paris,Leisure,4,1,1,13156,1433,11723,Standard,4.3
16655,Male,37,36-45,Mumbai,Paris,Honeymoon,4,1,0,47854,0,47854,Premium,3.6
80031,Male,33,26-35,Bangalore,Goa,Business,2,1,0,8818,0,8818,Standard,4.4
86429,Female,34,26-35,Pune,Dubai,Leisure,6,0,1,19202,1384,17818,Standard,3.3
97922,Male,33,26-35,Mumbai,Dubai,Honeymoon,0,1,1,31987,2606,29381,Standard,3.4
65766,Female,36,36-45,Bangalore,Manali,Business,1,1,1,37492,3704,33788,Standard,4.6
23403,Male,25,18-25,Mumbai,Singapore,Business,0,0,1,19555,2078,17477,Standard,4.3
42097,Male,55,46-60,Kolkata,Manali,Business,2,0,1,16701,3709,12992,Premium,3.2
88657,Female,55,46-60,Delhi,Jaipur,Honeymoon,1,0,1,40444,1029,39415,Premium,4.9
20966,Female,46,46-60,Pune,Singapore,Leisure,2,1,0,20685,0,20685,Premium,4.5
62921,Male,58,46-60,Kolkata,Bangkok,Business,8,0,1,19467,247,19220,Standard,4.1
59726,Male,53,46-60,Bangalore,Kerala,Leisure,5,1,1,45131,1465,43666,Standard,3.7
60300,Male,43,36-45,Bangalore,Bangkok,Leisure,2,0,0,49894,0,49894,Premium,3.2
32677,Male,48,46-60,Kolkata,Jaipur,Adventure,1,0,0,44903,0,44903,Premium,3.7
65609,Male,29,26-35,Delhi,Manali,Leisure,2,0,0,7828,0,7828,Premium,3.6
66661,Male,34,26-35,Delhi,Singapore,Leisure,5,0,1,9679,3775,5904,Standard,3.2
41024,Female,32,26-35,Hyderabad,Singapore,Leisure,5,1,0,21170,0,21170,Standard,4.6
80313,Female,26,26-35,Mumbai,Jaipur,Leisure,2,0,1,17663,1934,15729,Standard,3.8
63006,Female,56,46-60,Hyderabad,Bangkok,Leisure,4,1,0,28382,0,28382,Premium,4.8
25338,Male,59,46-60,Delhi,Goa,Honeymoon,1,0,1,27886,1015,26871,Premium,3.3
78027,Male,29,26-35,Kolkata,Dubai,Adventure,1,0,1,4760,2218,2542,Standard,3.6
90135,Male,49,46-60,Mumbai,Singapore,Business,1,0,0,8491,0,8491,Standard,3.6
29508,Female,42,36-45,Kolkata,Kerala,Adventure,5,1,1,33173,1919,31254,Standard,4.7
13051,Female,56,46-60,Hyderabad,Kerala,Adventure,2,0,1,25725,934,24791,Standard,4.0
58747,Male,35,26-35,Bangalore,Singapore,Business,4,1,1,4982,3716,1266,Premium,3.3
97142,Male,32,26-35,Kolkata,Jaipur,Leisure,4,1,1,28932,2106,26826,Standard,3.7
97235,Female,49,46-60,Hyderabad,Singapore,Business,5,1,1,47857,1462,46395,Premium,4.9
64021,Female,23,18-25,Hyderabad,Bangkok,Leisure,4,0,0,9553,0,9553,Standard,4.1
76412,Female,52,46-60,Hyderabad,Jaipur,Business,3,0,1,9864,3562,6302,Premium,3.1
68335,Male,51,46-60,Bangalore,Goa,Honeymoon,3,1,1,36124,4361,31763,Premium,3.1
66179,Male,55,46-60,Bangalore,Kerala,Adventure,3,1,0,14354,0,14354,Premium,3.5
42093,Male,22,18-25,Bangalore,Singapore,Leisure,5,0,0,40719,0,40719,Premium,4.2
79678,Female,35,26-35,Mumbai,Paris,Adventure,4,1,0,28774,0,28774,Premium,3.5
90738,Female,33,26-35,Bangalore,Manali,Leisure,3,0,1,13893,3795,10098,Premium,4.7
49734,Male,25,18-25,Bangalore,Kerala,Business,2,1,1,32314,4470,27844,Standard,4.3
82615,Male,42,36-45,Bangalore,Goa,Business,4,0,1,24444,3492,20952,Standard,3.6
83523,Female,49,46-60,Kolkata,Paris,Business,5,1,0,49477,0,49477,Premium,3.8
27019,Male,43,36-45,Bangalore,Kerala,Honeymoon,1,0,1,38079,1046,37033,Standard,3.8
93613,Female,39,36-45,Mumbai,Goa,Business,5,1,0,24994,0,24994,Premium,3.6
96672,Female,48,46-60,Hyderabad,Dubai,Business,5,0,0,13968,0,13968,Standard,4.3
83847,Male,27,26-35,Kolkata,Goa,Honeymoon,2,0,1,28102,3153,24949,Standard,3.4
92750,Female,29,26-35,Delhi,Goa,Adventure,2,0,1,42652,2587,40065,Standard,3.6
89634,Male,45,36-45,Bangalore,Dubai,Adventure,2,1,1,47290,3143,44147,Standard,3.2
38251,Female,23,18-25,Hyderabad,Singapore,Leisure,2,0,1,36132,2119,34013,Standard,3.8
35945,Female,37,36-45,Hyderabad,Manali,Adventure,4,0,0,43330,0,43330,Premium,3.1
42217,Male,22,18-25,Kolkata,Bangkok,Leisure,3,0,1,48064,1339,46725,Premium,3.0
18308,Female,40,36-45,Delhi,Paris,Leisure,1,0,1,6331,1234,5097,Premium,4.3
15949,Male,26,26-35,Pune,Kerala,Adventure,5,1,1,35880,3146,32734,Standard,3.3
61990,Male,46,46-60,Mumbai,Bangkok,Adventure,2,0,1,14982,366,14616,Standard,3.1
11150,Female,33,26-35,Pune,Jaipur,Honeymoon,3,0,1,13714,2209,11505,Standard,3.1
99480,Male,39,36-45,Hyderabad,Manali,Leisure,0,0,1,49257,2810,46447,Standard,3.4
84740,Male,25,18-25,Pune,Bangkok,Adventure,1,0,1,12039,2023,10016,Premium,4.4
76617,Male,37,36-45,Hyderabad,Kerala,Adventure,3,0,0,31383,0,31383,Premium,3.0
26896,Male,31,26-35,Pune,Goa,Honeymoon,2,1,0,21913,0,21913,Standard,4.5
56175,Male,56,46-60,Hyderabad,Bangkok,Adventure,2,0,0,45629,0,45629,Standard,4.2
17805,Male,54,46-60,Hyderabad,Jaipur,Business,3,0,0,10684,0,10684,Standard,4.0
15237,Female,51,46-60,Kolkata,Dubai,Business,2,0,1,11151,4092,7059,Standard,4.8
30056,Male,28,26-35,Delhi,Bangkok,Leisure,3,0,0,33512,0,33512,Standard,4.7
55543,Female,57,46-60,Hyderabad,Manali,Honeymoon,5,0,1,16003,4732,11271,Standard,3.8
66556,Female,50,46-60,Mumbai,Singapore,Adventure,3,1,1,44540,3392,41148,Standard,3.0
13343,Male,48,46-60,Mumbai,Paris,Leisure,5,0,1,44335,3057,41278,Premium,4.4
23500,Female,51,46-60,Bangalore,Manali,Adventure,4,0,1,22361,2978,19383,Standard,3.1
63222,Female,24,18-25,Hyderabad,Manali,Business,4,0,0,15733,0,15733,Premium,3.6
39375,Male,40,36-45,Hyderabad,Singapore,Adventure,4,0,1,49091,4821,44270,Standard,4.0
19662,Male,24,18-25,Hyderabad,Jaipur,Adventure,2,1,1,49276,688,48588,Standard,3.2
26964,Male,42,36-45,Pune,Dubai,Adventure,2,0,1,38381,1988,36393,Standard,4.4
69638,Female,20,18-25,Hyderabad,Singapore,Business,5,0,0,19868,0,19868,Standard,3.6
83666,Female,55,46-60,Hyderabad,Kerala,Business,5,1,1,16640,1538,15102,Standard,3.7
95067,Male,37,36-45,Mumbai,Dubai,Honeymoon,1,1,1,42648,1333,41315,Standard,4.3
77215,Male,51,46-60,Delhi,Singapore,Business,3,0,0,48732,0,48732,Premium,3.8
79042,Female,47,46-60,Delhi,Manali,Leisure,8,0,1,4710,4851,-141,Premium,3.4
23284,Female,34,26-35,Bangalore,Dubai,Adventure,3,1,0,35420,0,35420,Standard,3.4
82789,Female,27,26-35,Mumbai,Jaipur,Business,6,1,0,20544,0,20544,Standard,4.4
94664,Female,52,46-60,Hyderabad,Jaipur,Leisure,1,1,1,42185,438,41747,Standard,4.5
71389,Male,37,36-45,Delhi,Paris,Business,3,0,0,28957,0,28957,Standard,3.4
19435,Female,35,26-35,Kolkata,Dubai,Adventure,2,0,0,49763,0,49763,Premium,3.6
64340,Female,44,36-45,Kolkata,Paris,Leisure,1,0,1,18821,2326,16495,Standard,4.9
54078,Female,53,46-60,Kolkata,Kerala,Business,2,0,1,19614,4286,15328,Premium,5.0
88832,Female,40,36-45,Hyderabad,Singapore,Business,3,0,0,25758,0,25758,Premium,4.2
61293,Male,49,46-60,Hyderabad,Goa,Leisure,4,0,1,6186,976,5210,Premium,4.5
88781,Male,27,26-35,Bangalore,Kerala,Honeymoon,2,0,1,42621,3978,38643,Standard,4.5
70403,Female,28,26-35,Bangalore,Jaipur,Leisure,2,0,0,31478,0,31478,Premium,3.8
39124,Female,55,46-60,Bangalore,Manali,Leisure,3,0,1,5562,3148,2414,Premium,3.1
53919,Male,23,18-25,Pune,Bangkok,Leisure,5,0,0,21415,0,21415,Premium,4.5
45247,Male,58,46-60,Kolkata,Jaipur,Leisure,3,0,1,35879,2718,33161,Standard,3.3
72752,Female,51,46-60,Hyderabad,Goa,Business,3,0,0,48988,0,48988,Standard,3.6
66573,Female,53,46-60,Kolkata,Manali,Leisure,2,1,1,41675,4430,37245,Premium,3.6
69101,Male,54,46-60,Bangalore,Dubai,Leisure,1,0,1,28948,1146,27802,Standard,3.7
36646,Male,34,26-35,Hyderabad,Bangkok,Adventure,3,0,1,42020,4455,37565,Standard,3.9
33049,Male,57,46-60,Mumbai,Dubai,Business,4,1,1,38917,3002,35915,Premium,4.0
89605,Male,57,46-60,Delhi,Kerala,Adventure,2,0,1,49608,1324,48284,Standard,4.0
78385,Male,29,26-35,Delhi,Bangkok,Business,1,1,1,12954,1448,11506,Premium,3.3
50158,Male,38,36-45,Bangalore,Jaipur,Honeymoon,5,1,0,4720,0,4720,Standard,4.3
75417,Female,57,46-60,Kolkata,Manali,Honeymoon,2,0,1,24218,1588,22630,Standard,4.6
33289,Male,36,36-45,Mumbai,Singapore,Business,2,1,1,17815,614,17201,Standard,3.9
19823,Male,20,18-25,Hyderabad,Bangkok,Honeymoon,5,1,1,14635,3847,10788,Standard,4.7
70160,Male,35,26-35,Kolkata,Manali,Honeymoon,1,1,0,3521,0,3521,Standard,3.9
51975,Male,36,36-45,Bangalore,Paris,Business,3,0,0,14164,0,14164,Standard,4.1
19540,Female,23,18-25,Kolkata,Goa,Leisure,6,0,0,5423,0,5423,Premium,3.1
26364,Female,33,26-35,Bangalore,Kerala,Adventure,4,0,1,8242,1855,6387,Standard,3.3
14611,Male,25,18-25,Pune,Dubai,Business,6,1,1,9731,1178,8553,Standard,4.5
37663,Female,35,26-35,Delhi,Jaipur,Business,0,1,1,45132,750,44382,Standard,3.5
61991,Female,56,46-60,Delhi,Manali,Business,3,0,0,16312,0,16312,Standard,3.2
67679,Female,29,26-35,Kolkata,Dubai,Adventure,5,1,1,35163,1520,33643,Standard,4.1
40977,Female,27,26-35,Mumbai,Jaipur,Business,3,0,0,32394,0,32394,Premium,3.2
59115,Female,24,18-25,Hyderabad,Bangkok,Adventure,4,0,1,36134,3216,32918,Premium,4.4
98223,Female,18,18-25,Bangalore,Dubai,Adventure,1,0,1,9289,4179,5110,Standard,4.4
70890,Male,53,46-60,Hyderabad,Jaipur,Honeymoon,7,1,1,17948,2295,15653,Standard,3.9
76387,Male,38,36-45,Delhi,Dubai,Leisure,2,0,1,39551,404,39147,Standard,4.4
28071,Male,54,46-60,Mumbai,Singapore,Honeymoon,4,0,1,9026,4071,4955,Standard,4.6
69275,Male,41,36-45,Mumbai,Paris,Business,4,1,1,14076,621,13455,Premium,3.4
82369,Male,42,36-45,Hyderabad,Goa,Business,1,0,1,39756,2185,37571,Premium,4.3
21938,Female,24,18-25,Delhi,Dubai,Adventure,3,1,0,15906,0,15906,Standard,4.4
45195,Male,59,46-60,Hyderabad,Goa,Honeymoon,3,0,1,46476,4060,42416,Standard,3.4
14000,Male,34,26-35,Kolkata,Dubai,Adventure,6,1,1,23691,3946,19745,Premium,4.5
80588,Female,46,46-60,Mumbai,Kerala,Honeymoon,4,0,1,15552,1903,13649,Standard,4.4
48304,Female,47,46-60,Mumbai,Manali,Honeymoon,3,0,1,28200,4845,23355,Standard,3.3
79449,Male,24,18-25,Kolkata,Paris,Honeymoon,3,1,1,33339,4224,29115,Standard,3.6
92986,Female,50,46-60,Delhi,Kerala,Honeymoon,3,0,1,47377,3436,43941,Standard,4.9
99643,Female,24,18-25,Mumbai,Singapore,Honeymoon,3,0,1,4803,3883,920,Standard,3.1
30764,Female,41,36-45,Pune,Paris,Leisure,4,0,1,37002,1993,35009,Standard,3.5
96027,Female,28,26-35,Pune,Goa,Business,3,0,0,16304,0,16304,Standard,4.2
48494,Male,26,26-35,Pune,Manali,Honeymoon,1,1,1,28682,3821,24861,Standard,4.9
13373,Female,29,26-35,Bangalore,Jaipur,Honeymoon,4,0,1,43018,883,42135,Standard,3.5
22161,Male,52,46-60,Bangalore,Kerala,Adventure,5,1,1,20145,222,19923,Premium,4.6
37350,Male,21,18-25,Delhi,Paris,Business,5,1,1,44308,1632,42676,Premium,3.7
35351,Female,53,46-60,Kolkata,Singapore,Business,3,0,1,34014,2688,31326,Standard,3.7
98668,Female,45,36-45,Hyderabad,Kerala,Business,3,1,1,25715,3329,22386,Standard,5.0
25305,Female,30,26-35,Delhi,Manali,Honeymoon,5,0,1,26969,1991,24978,Premium,4.6
85353,Male,40,36-45,Hyderabad,Manali,Adventure,3,1,0,26354,0,26354,Premium,3.5
86797,Female,36,36-45,Delhi,Goa,Business,2,0,1,36663,4982,31681,Standard,3.4
75953,Female,59,46-60,Bangalore,Singapore,Adventure,3,0,0,45911,0,45911,Premium,3.2
67458,Female,54,46-60,Pune,Manali,Leisure,1,1,0,10451,0,10451,Standard,4.0
30358,Female,56,46-60,Kolkata,Bangkok,Leisure,4,0,0,3330,0,3330,Standard,3.7
13267,Female,41,36-45,Bangalore,Manali,Adventure,5,1,0,31123,0,31123,Premium,3.8
92745,Male,33,26-35,Kolkata,Jaipur,Honeymoon,3,0,1,6551,951,5600,Premium,3.9
99588,Female,50,46-60,Hyderabad,Goa,Business,3,0,1,17376,3626,13750,Premium,5.0
48513,Female,29,26-35,Delhi,Goa,Leisure,1,1,0,30719,0,30719,Premium,3.0
36092,Female,51,46-60,Mumbai,Singapore,Leisure,2,1,1,49679,507,49172,Standard,3.9
21338,Male,24,18-25,Mumbai,Manali,Adventure,2,1,0,34475,0,34475,Premium,3.1
10412,Female,28,26-35,Kolkata,Jaipur,Honeymoon,6,1,1,20306,502,19804,Premium,4.3
17543,Male,48,46-60,Pune,Dubai,Adventure,5,1,1,20902,911,19991,Standard,3.1
43496,Male,46,46-60,Pune,Paris,Adventure,4,0,1,24812,725,24087,Standard,4.5
70692,Female,30,26-35,Kolkata,Bangkok,Adventure,6,1,1,22834,4342,18492,Standard,4.7
99084,Female,48,46-60,Bangalore,Kerala,Adventure,4,0,1,8113,959,7154,Standard,4.9
54425,Female,19,18-25,Mumbai,Goa,Adventure,1,0,0,39106,0,39106,Standard,3.2
48756,Male,56,46-60,Bangalore,Jaipur,Honeymoon,6,1,1,29862,2746,27116,Standard,5.0
28888,Male,32,26-35,Hyderabad,Singapore,Adventure,2,1,1,17997,305,17692,Standard,3.8
45735,Male,28,26-35,Mumbai,Jaipur,Honeymoon,2,0,1,18471,1106,17365,Standard,4.3
57295,Male,51,46-60,Hyderabad,Manali,Business,3,0,1,43865,2618,41247,Standard,3.0
93042,Male,56,46-60,Delhi,Bangkok,Business,5,0,1,9461,3865,5596,Standard,3.7
95999,Male,21,18-25,Bangalore,Paris,Business,3,1,1,44006,269,43737,Premium,3.7
27955,Female,28,26-35,Kolkata,Goa,Business,3,0,1,16604,3125,13479,Standard,4.0
47841,Female,46,46-60,Mumbai,Dubai,Leisure,1,0,0,24718,0,24718,Standard,3.3
80640,Male,19,18-25,Bangalore,Manali,Honeymoon,2,0,0,27636,0,27636,Premium,4.4
75510,Female,33,26-35,Kolkata,Goa,Business,3,1,0,31069,0,31069,Standard,4.2
44911,Female,56,46-60,Delhi,Kerala,Leisure,1,0,1,42909,936,41973,Standard,3.4
69031,Male,30,26-35,Mumbai,Singapore,Honeymoon,1,0,1,46391,337,46054,Standard,5.0
98726,Male,54,46-60,Hyderabad,Goa,Leisure,4,1,0,22871,0,22871,Standard,3.0
17357,Female,34,26-35,Delhi,Jaipur,Leisure,2,0,0,33532,0,33532,Standard,3.7
42479,Male,38,36-45,Pune,Kerala,Adventure,4,0,1,15221,1637,13584,Premium,3.5
71476,Male,36,36-45,Kolkata,Paris,Leisure,4,0,1,35637,2487,33150,Premium,4.1
54811,Female,24,18-25,Mumbai,Bangkok,Leisure,1,0,1,17232,416,16816,Standard,4.8
46208,Male,55,46-60,Mumbai,Dubai,Honeymoon,3,1,1,21208,3128,18080,Standard,4.3
30150,Female,25,18-25,Delhi,Paris,Leisure,3,1,0,28151,0,28151,Standard,3.1
81180,Female,30,26-35,Mumbai,Jaipur,Adventure,1,1,1,5224,586,4638,Standard,4.7
53286,Female,54,46-60,Kolkata,Dubai,Business,3,1,1,15380,1122,14258,Standard,3.5
78450,Female,19,18-25,Delhi,Dubai,Business,2,1,0,35378,0,35378,Premium,3.2
31352,Female,58,46-60,Hyderabad,Bangkok,Honeymoon,5,1,1,29126,3087,26039,Standard,3.9
65069,Male,28,26-35,Delhi,Manali,Honeymoon,5,1,0,9419,0,9419,Premium,4.8
24397,Male,41,36-45,Delhi,Dubai,Leisure,6,1,0,3533,0,3533,Standard,3.1
51555,Male,23,18-25,Hyderabad,Goa,Honeymoon,3,0,1,17518,1835,15683,Standard,4.3
56959,Male,43,36-45,Pune,Paris,Leisure,2,1,1,3863,3737,126,Premium,3.7
10728,Female,24,18-25,Kolkata,Singapore,Honeymoon,1,0,1,49728,3464,46264,Premium,4.2
60517,Female,56,46-60,Pune,Singapore,Business,2,0,1,28630,2568,26062,Premium,3.5
76234,Male,36,36-45,Pune,Paris,Business,1,0,0,6026,0,6026,Standard,4.9
49954,Female,23,18-25,Pune,Manali,Business,3,0,0,29975,0,29975,Standard,3.2
57280,Male,46,46-60,Bangalore,Dubai,Business,4,1,0,25345,0,25345,Premium,3.3
89459,Male,56,46-60,Pune,Jaipur,Leisure,4,0,0,14475,0,14475,Premium,3.1
26779,Male,19,18-25,Bangalore,Kerala,Leisure,1,0,1,33434,1684,31750,Premium,4.6
73932,Female,36,36-45,Hyderabad,Kerala,Leisure,1,0,0,20592,0,20592,Premium,3.2
82936,Female,21,18-25,Kolkata,Goa,Business,5,1,0,48982,0,48982,Standard,3.6
34466,Female,23,18-25,Pune,Manali,Adventure,3,0,1,14434,1360,13074,Standard,3.4
46939,Female,54,46-60,Mumbai,Kerala,Business,0,1,0,20481,0,20481,Standard,3.7
